pippenId,pippenCreatedAt,tripId,tripRouteId,tripDirectionId,tripStartTime,tripStartDate,vehicleTimestamp,vehicleLabel,vehicleID,vehicleLat,vehicleLong,vehicleBearing,vehicleStopSequence,vehicleStopID,vehicleCurrentStatus
4378,2023-09-17T20:53:15.655658Z,12748582,2,0,,,1694983989,FX2 To Portland,3931,45.5043,-122.55853,271,20,1360,IN_TRANSIT_TO
4380,2023-09-17T20:53:15.66034Z,12748120,2,0,,,1694983989,FX2 To Gresham,4016,45.504204,-122.54895,90,25,14227,IN_TRANSIT_TO
4391,2023-09-17T20:53:30.959276Z,12748584,2,0,,,1694984004,FX2 To Portland,3308,45.50372,-122.426155,13,4,14234,IN_TRANSIT_TO
4392,2023-09-17T20:53:30.961655Z,12748579,2,0,,,1694983998,FX2 To NW Irving & 5th,3313,45.51975,-122.6783,19,41,7797,IN_TRANSIT_TO
4393,2023-09-17T20:53:30.964135Z,12748122,2,0,,,1694984004,FX2 To Gresham,3321,45.506546,-122.66084,97,10,1375,IN_TRANSIT_TO
4394,2023-09-17T20:53:30.966522Z,12748118,2,0,,,1694984010,FX2 To Cleveland Ave,4509,45.503014,-122.421265,88,42,14230,IN_TRANSIT_TO
4395,2023-09-17T20:53:30.968968Z,12748581,2,0,,,1694984010,FX2 To Portland,4511,45.505367,-122.59858,269,26,14241,IN_TRANSIT_TO
4396,2023-09-17T20:53:30.971132Z,12748121,2,0,,,1694984004,FX2 To Gresham,4512,45.504787,-122.6239,90,15,1458,IN_TRANSIT_TO
4397,2023-09-17T20:53:30.973703Z,12748119,2,0,,,1694984007,FX2 To Gresham,4514,45.504547,-122.497086,87,33,1415,STOPPED_AT
4398,2023-09-17T20:53:30.976566Z,12748583,2,0,,,1694984004,FX2 To Portland,4518,45.504566,-122.49612,269,11,1416,STOPPED_AT
4399,2023-09-17T20:53:30.978962Z,12748585,2,0,,,1694983998,FX2 To Portland,4520,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
4400,2023-09-17T20:53:30.981671Z,12748123,2,0,,,1694984007,FX2 To Gresham,4523,45.516853,-122.67861,200,4,7634,STOPPED_AT
4402,2023-09-17T20:53:30.986599Z,12748580,2,0,,,1694983983,FX2 To Portland,4527,45.50547,-122.65712,270,35,13773,IN_TRANSIT_TO
4403,2023-09-17T20:53:30.988892Z,12748586,2,0,,,1694983992,FX2 To Portland,4529,45.50227,-122.41805,211,2,14232,IN_TRANSIT_TO
4409,2023-09-17T20:53:31.003182Z,12748582,2,0,,,1694983989,FX2 To Portland,3931,45.5043,-122.55853,271,20,1360,IN_TRANSIT_TO
4411,2023-09-17T20:53:31.007626Z,12748120,2,0,,,1694983989,FX2 To Gresham,4016,45.504204,-122.54895,90,25,14227,IN_TRANSIT_TO
4422,2023-09-17T20:53:46.303895Z,12748584,2,0,,,1694984004,FX2 To Portland,3308,45.50372,-122.426155,13,4,14234,IN_TRANSIT_TO
4423,2023-09-17T20:53:46.30624Z,12748579,2,0,,,1694983998,FX2 To NW Irving & 5th,3313,45.51975,-122.6783,19,41,7797,IN_TRANSIT_TO
4424,2023-09-17T20:53:46.308597Z,12748122,2,0,,,1694984004,FX2 To Gresham,3321,45.506546,-122.66084,97,10,1375,IN_TRANSIT_TO
4425,2023-09-17T20:53:46.310854Z,12748118,2,0,,,1694984010,FX2 To Cleveland Ave,4509,45.503014,-122.421265,88,42,14230,IN_TRANSIT_TO
4426,2023-09-17T20:53:46.313329Z,12748581,2,0,,,1694984010,FX2 To Portland,4511,45.505367,-122.59858,269,26,14241,IN_TRANSIT_TO
4427,2023-09-17T20:53:46.31571Z,12748121,2,0,,,1694984004,FX2 To Gresham,4512,45.504787,-122.6239,90,15,1458,IN_TRANSIT_TO
4428,2023-09-17T20:53:46.318135Z,12748119,2,0,,,1694984007,FX2 To Gresham,4514,45.504547,-122.497086,87,33,1415,STOPPED_AT
4429,2023-09-17T20:53:46.320583Z,12748583,2,0,,,1694984004,FX2 To Portland,4518,45.504566,-122.49612,269,11,1416,STOPPED_AT
4430,2023-09-17T20:53:46.32412Z,12748585,2,0,,,1694983998,FX2 To Portland,4520,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
4431,2023-09-17T20:53:46.326758Z,12748123,2,0,,,1694984007,FX2 To Gresham,4523,45.516853,-122.67861,200,4,7634,STOPPED_AT
4433,2023-09-17T20:53:46.331729Z,12748580,2,0,,,1694984013,FX2 To Portland,4527,45.50547,-122.65712,270,35,13773,IN_TRANSIT_TO
4434,2023-09-17T20:53:46.33419Z,12748586,2,0,,,1694984022,FX2 To Portland,4529,45.50227,-122.41805,211,2,14232,IN_TRANSIT_TO
4440,2023-09-17T20:53:46.355885Z,12748582,2,0,,,1694984022,FX2 To Portland,3931,45.50433,-122.56015,271,20,1360,STOPPED_AT
4442,2023-09-17T20:53:46.360856Z,12748120,2,0,,,1694984025,FX2 To Gresham,4016,45.50418,-122.5465,90,26,1370,IN_TRANSIT_TO
4453,2023-09-17T20:54:01.680615Z,12748584,2,0,,,1694984034,FX2 To Portland,3308,45.50495,-122.42615,288,4,14234,IN_TRANSIT_TO
4454,2023-09-17T20:54:01.683738Z,12748579,2,0,,,1694984028,FX2 To NW Irving & 5th,3313,45.520893,-122.67767,21,41,7797,STOPPED_AT
4455,2023-09-17T20:54:01.686468Z,12748122,2,0,,,1694984034,FX2 To Gresham,3321,45.50515,-122.65872,180,10,1375,IN_TRANSIT_TO
4456,2023-09-17T20:54:01.689274Z,12748118,2,0,,,1694984010,FX2 To Cleveland Ave,4509,45.503014,-122.421265,88,42,14230,IN_TRANSIT_TO
4457,2023-09-17T20:54:01.691937Z,12748581,2,0,,,1694984040,FX2 To Portland,4511,45.505356,-122.602585,269,26,14241,STOPPED_AT
4458,2023-09-17T20:54:01.69493Z,12748121,2,0,,,1694984034,FX2 To Gresham,4512,45.504784,-122.6222,89,15,1458,STOPPED_AT
4459,2023-09-17T20:54:01.69774Z,12748119,2,0,,,1694984037,FX2 To Gresham,4514,45.504562,-122.496605,87,34,1418,IN_TRANSIT_TO
4460,2023-09-17T20:54:01.701744Z,12748583,2,0,,,1694984028,FX2 To Portland,4518,45.504562,-122.4965,267,12,14237,IN_TRANSIT_TO
4461,2023-09-17T20:54:01.704532Z,12748585,2,0,,,1694984028,FX2 To Portland,4520,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
4462,2023-09-17T20:54:01.707766Z,12748123,2,0,,,1694984007,FX2 To Gresham,4523,45.516853,-122.67861,200,4,7634,STOPPED_AT
4464,2023-09-17T20:54:01.718602Z,12748580,2,0,,,1694984013,FX2 To Portland,4527,45.50547,-122.65712,270,35,13773,IN_TRANSIT_TO
4465,2023-09-17T20:54:01.721757Z,12748586,2,0,,,1694984022,FX2 To Portland,4529,45.50227,-122.41805,211,2,14232,IN_TRANSIT_TO
4471,2023-09-17T20:54:01.737877Z,12748582,2,0,,,1694984022,FX2 To Portland,3931,45.50433,-122.56015,271,20,1360,STOPPED_AT
4473,2023-09-17T20:54:01.747436Z,12748120,2,0,,,1694984025,FX2 To Gresham,4016,45.50418,-122.5465,90,26,1370,IN_TRANSIT_TO
4484,2023-09-17T20:54:17.057456Z,12748584,2,0,,,1694984034,FX2 To Portland,3308,45.50495,-122.42615,288,4,14234,IN_TRANSIT_TO
4485,2023-09-17T20:54:17.059766Z,12748579,2,0,,,1694984046,FX2 To NW Irving & 5th,3313,45.521175,-122.67752,20,42,9300,IN_TRANSIT_TO
4486,2023-09-17T20:54:17.061991Z,12748122,2,0,,,1694984034,FX2 To Gresham,3321,45.50515,-122.65872,180,10,1375,IN_TRANSIT_TO
4487,2023-09-17T20:54:17.064368Z,12748118,2,0,,,1694984010,FX2 To Cleveland Ave,4509,45.503014,-122.421265,88,42,14230,IN_TRANSIT_TO
4488,2023-09-17T20:54:17.066689Z,12748581,2,0,,,1694984040,FX2 To Portland,4511,45.505356,-122.602585,269,26,14241,STOPPED_AT
4489,2023-09-17T20:54:17.069223Z,12748121,2,0,,,1694984034,FX2 To Gresham,4512,45.504784,-122.6222,89,15,1458,STOPPED_AT
4490,2023-09-17T20:54:17.071779Z,12748119,2,0,,,1694984037,FX2 To Gresham,4514,45.504562,-122.496605,87,34,1418,IN_TRANSIT_TO
4491,2023-09-17T20:54:17.075525Z,12748583,2,0,,,1694984028,FX2 To Portland,4518,45.504562,-122.4965,267,12,14237,IN_TRANSIT_TO
4492,2023-09-17T20:54:17.078171Z,12748585,2,0,,,1694984028,FX2 To Portland,4520,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
4493,2023-09-17T20:54:17.080636Z,12748123,2,0,,,1694984007,FX2 To Gresham,4523,45.516853,-122.67861,200,4,7634,STOPPED_AT
4495,2023-09-17T20:54:17.085571Z,12748580,2,0,,,1694984043,FX2 To Portland,4527,45.50547,-122.65712,270,35,13773,IN_TRANSIT_TO
4496,2023-09-17T20:54:17.088599Z,12748586,2,0,,,1694984052,FX2 To Portland,4529,45.50227,-122.41805,211,2,14232,IN_TRANSIT_TO
4502,2023-09-17T20:54:17.103876Z,12748582,2,0,,,1694984052,FX2 To Portland,3931,45.50438,-122.56309,271,21,13298,IN_TRANSIT_TO
4504,2023-09-17T20:54:17.108527Z,12748120,2,0,,,1694984055,FX2 To Gresham,4016,45.50415,-122.54342,90,26,1370,STOPPED_AT
4515,2023-09-17T20:54:32.423791Z,12748584,2,0,,,1694984064,FX2 To Portland,3308,45.50454,-122.43033,259,4,14234,IN_TRANSIT_TO
4516,2023-09-17T20:54:32.426319Z,12748579,2,0,,,1694984046,FX2 To NW Irving & 5th,3313,45.521175,-122.67752,20,42,9300,IN_TRANSIT_TO
4517,2023-09-17T20:54:32.428942Z,12748122,2,0,,,1694984064,FX2 To Gresham,3321,45.50487,-122.658104,90,10,1375,IN_TRANSIT_TO
4518,2023-09-17T20:54:32.431522Z,12748581,2,0,,,1694984070,FX2 To Portland,4511,45.505333,-122.60643,269,27,14242,IN_TRANSIT_TO
4519,2023-09-17T20:54:32.433907Z,12748121,2,0,,,1694984070,FX2 To Gresham,4512,45.504784,-122.621765,89,16,8791,IN_TRANSIT_TO
4520,2023-09-17T20:54:32.436308Z,12748119,2,0,,,1694984067,FX2 To Gresham,4514,45.504578,-122.491615,89,34,1418,IN_TRANSIT_TO
4521,2023-09-17T20:54:32.442274Z,12748583,2,0,,,1694984058,FX2 To Portland,4518,45.504444,-122.50062,267,12,14237,IN_TRANSIT_TO
4522,2023-09-17T20:54:32.44635Z,12748585,2,0,,,1694984058,FX2 To Portland,4520,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
4523,2023-09-17T20:54:32.448688Z,12748123,2,0,,,1694984007,FX2 To Gresham,4523,45.516853,-122.67861,200,4,7634,STOPPED_AT
4525,2023-09-17T20:54:32.45349Z,12748580,2,0,,,1694984043,FX2 To Portland,4527,45.50547,-122.65712,270,35,13773,IN_TRANSIT_TO
4526,2023-09-17T20:54:32.455851Z,12748586,2,0,,,1694984052,FX2 To Portland,4529,45.50227,-122.41805,211,2,14232,IN_TRANSIT_TO
4532,2023-09-17T20:54:32.47291Z,12748582,2,0,,,1694984052,FX2 To Portland,3931,45.50438,-122.56309,271,21,13298,IN_TRANSIT_TO
4534,2023-09-17T20:54:32.477586Z,12748120,2,0,,,1694984055,FX2 To Gresham,4016,45.50415,-122.54342,90,26,1370,STOPPED_AT
4545,2023-09-17T20:54:47.787915Z,12748584,2,0,,,1694984064,FX2 To Portland,3308,45.50454,-122.43033,259,4,14234,IN_TRANSIT_TO
4546,2023-09-17T20:54:47.790787Z,12748579,2,0,,,1694984076,FX2 To NW Irving & 5th,3313,45.523617,-122.67647,358,42,9300,IN_TRANSIT_TO
4547,2023-09-17T20:54:47.79331Z,12748122,2,0,,,1694984064,FX2 To Gresham,3321,45.50487,-122.658104,90,10,1375,IN_TRANSIT_TO
4548,2023-09-17T20:54:47.796034Z,12748581,2,0,,,1694984070,FX2 To Portland,4511,45.505333,-122.60643,269,27,14242,IN_TRANSIT_TO
4549,2023-09-17T20:54:47.798429Z,12748121,2,0,,,1694984070,FX2 To Gresham,4512,45.504784,-122.621765,89,16,8791,IN_TRANSIT_TO
4550,2023-09-17T20:54:47.80065Z,12748119,2,0,,,1694984067,FX2 To Gresham,4514,45.504578,-122.491615,89,34,1418,IN_TRANSIT_TO
4551,2023-09-17T20:54:47.803138Z,12748583,2,0,,,1694984058,FX2 To Portland,4518,45.504444,-122.50062,267,12,14237,IN_TRANSIT_TO
4552,2023-09-17T20:54:47.805499Z,12748585,2,0,,,1694984058,FX2 To Portland,4520,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
4553,2023-09-17T20:54:47.807607Z,12748123,2,0,,,1694984007,FX2 To Gresham,4523,45.516853,-122.67861,200,4,7634,STOPPED_AT
4555,2023-09-17T20:54:47.813018Z,12748580,2,0,,,1694984073,FX2 To Portland,4527,45.50547,-122.65712,270,35,13773,IN_TRANSIT_TO
4556,2023-09-17T20:54:47.815318Z,12748586,2,0,,,1694984082,FX2 To Portland,4529,45.50227,-122.41805,211,2,14232,IN_TRANSIT_TO
4562,2023-09-17T20:54:47.829576Z,12748582,2,0,,,1694984082,FX2 To Portland,3931,45.504456,-122.56675,271,21,13298,IN_TRANSIT_TO
4564,2023-09-17T20:54:47.834507Z,12748120,2,0,,,1694984085,FX2 To Gresham,4016,45.504147,-122.5429,90,27,1379,IN_TRANSIT_TO
4575,2023-09-17T20:55:03.141621Z,12748584,2,0,,,1694984094,FX2 To Portland,3308,45.504517,-122.43253,270,4,14234,IN_TRANSIT_TO
4576,2023-09-17T20:55:03.143767Z,12748579,2,0,,,1694984076,FX2 To NW Irving & 5th,3313,45.523617,-122.67647,358,42,9300,IN_TRANSIT_TO
4577,2023-09-17T20:55:03.147474Z,12748122,2,0,,,1694984091,FX2 To Gresham,3321,45.50487,-122.658104,90,10,1375,IN_TRANSIT_TO
4578,2023-09-17T20:55:03.149964Z,12748581,2,0,,,1694984100,FX2 To Portland,4511,45.505318,-122.60915,269,27,14242,IN_TRANSIT_TO
4579,2023-09-17T20:55:03.152387Z,12748121,2,0,,,1694984070,FX2 To Gresham,4512,45.504784,-122.621765,89,16,8791,IN_TRANSIT_TO
4580,2023-09-17T20:55:03.15502Z,12748119,2,0,,,1694984097,FX2 To Gresham,4514,45.504585,-122.4892,89,34,1418,STOPPED_AT
4581,2023-09-17T20:55:03.157255Z,12748583,2,0,,,1694984097,FX2 To Portland,4518,45.504395,-122.50248,267,13,9263,IN_TRANSIT_TO
4582,2023-09-17T20:55:03.160746Z,12748585,2,0,,,1694984088,FX2 To Portland,4520,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
4583,2023-09-17T20:55:03.163198Z,12748123,2,0,,,1694984007,FX2 To Gresham,4523,45.516853,-122.67861,200,4,7634,STOPPED_AT
4585,2023-09-17T20:55:03.168116Z,12748580,2,0,,,1694984073,FX2 To Portland,4527,45.50547,-122.65712,270,35,13773,IN_TRANSIT_TO
4586,2023-09-17T20:55:03.171178Z,12748586,2,0,,,1694984082,FX2 To Portland,4529,45.50227,-122.41805,211,2,14232,IN_TRANSIT_TO
4592,2023-09-17T20:55:03.188418Z,12748582,2,0,,,1694984082,FX2 To Portland,3931,45.504456,-122.56675,271,21,13298,IN_TRANSIT_TO
4594,2023-09-17T20:55:03.19388Z,12748120,2,0,,,1694984085,FX2 To Gresham,4016,45.504147,-122.5429,90,27,1379,IN_TRANSIT_TO
4605,2023-09-17T20:55:18.499979Z,12748584,2,0,,,1694984094,FX2 To Portland,3308,45.504517,-122.43253,270,4,14234,IN_TRANSIT_TO
4606,2023-09-17T20:55:18.502452Z,12748579,2,0,,,1694984106,FX2 To NW Irving & 5th,3313,45.524303,-122.67649,358,42,9300,IN_TRANSIT_TO
4607,2023-09-17T20:55:18.505005Z,12748122,2,0,,,1694984091,FX2 To Gresham,3321,45.50487,-122.658104,90,10,1375,IN_TRANSIT_TO
4608,2023-09-17T20:55:18.507534Z,12748581,2,0,,,1694984100,FX2 To Portland,4511,45.505318,-122.60915,269,27,14242,IN_TRANSIT_TO
4609,2023-09-17T20:55:18.509903Z,12748121,2,0,,,1694984103,FX2 To Gresham,4512,45.505257,-122.61843,81,16,8791,IN_TRANSIT_TO
4610,2023-09-17T20:55:18.512133Z,12748119,2,0,,,1694984097,FX2 To Gresham,4514,45.504585,-122.4892,89,34,1418,STOPPED_AT
4611,2023-09-17T20:55:18.514364Z,12748583,2,0,,,1694984097,FX2 To Portland,4518,45.504395,-122.50248,267,13,9263,IN_TRANSIT_TO
4612,2023-09-17T20:55:18.516779Z,12748585,2,0,,,1694984088,FX2 To Portland,4520,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
4613,2023-09-17T20:55:18.519033Z,12748123,2,0,,,1694984007,FX2 To Gresham,4523,45.516853,-122.67861,200,4,7634,STOPPED_AT
4615,2023-09-17T20:55:18.523785Z,12748580,2,0,,,1694984103,FX2 To Portland,4527,45.50547,-122.65712,270,35,13773,IN_TRANSIT_TO
4616,2023-09-17T20:55:18.526076Z,12748586,2,0,,,1694984112,FX2 To Portland,4529,45.50227,-122.41805,211,2,14232,IN_TRANSIT_TO
4622,2023-09-17T20:55:18.540421Z,12748582,2,0,,,1694984112,FX2 To Portland,3931,45.50451,-122.56745,271,21,13298,STOPPED_AT
4624,2023-09-17T20:55:18.545093Z,12748120,2,0,,,1694984115,FX2 To Gresham,4016,45.5041,-122.538765,90,27,1379,IN_TRANSIT_TO
4635,2023-09-17T20:55:33.85064Z,12748584,2,0,,,1694984124,FX2 To Portland,3308,45.504513,-122.433395,269,4,14234,IN_TRANSIT_TO
4636,2023-09-17T20:55:33.853108Z,12748579,2,0,,,1694984106,FX2 To NW Irving & 5th,3313,45.524303,-122.67649,358,42,9300,IN_TRANSIT_TO
4637,2023-09-17T20:55:33.855548Z,12748122,2,0,,,1694984121,FX2 To Gresham,3321,45.504974,-122.6577,28,10,1375,IN_TRANSIT_TO
4638,2023-09-17T20:55:33.858853Z,12748581,2,0,,,1694984130,FX2 To Portland,4511,45.505314,-122.61028,269,27,14242,STOPPED_AT
4639,2023-09-17T20:55:33.861485Z,12748121,2,0,,,1694984103,FX2 To Gresham,4512,45.505257,-122.61843,81,16,8791,IN_TRANSIT_TO
4640,2023-09-17T20:55:33.864353Z,12748119,2,0,,,1694984121,FX2 To Gresham,4514,45.504585,-122.48908,89,34,1418,STOPPED_AT
4641,2023-09-17T20:55:33.866934Z,12748583,2,0,,,1694984127,FX2 To Portland,4518,45.50428,-122.50643,267,13,9263,IN_TRANSIT_TO
4642,2023-09-17T20:55:33.869757Z,12748585,2,0,,,1694984121,FX2 To Portland,4520,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
4643,2023-09-17T20:55:33.872262Z,12748123,2,0,,,1694984007,FX2 To Gresham,4523,45.516853,-122.67861,200,4,7634,STOPPED_AT
4645,2023-09-17T20:55:33.877683Z,12748580,2,0,,,1694984103,FX2 To Portland,4527,45.50547,-122.65712,270,35,13773,IN_TRANSIT_TO
4646,2023-09-17T20:55:33.880663Z,12748586,2,0,,,1694984112,FX2 To Portland,4529,45.50227,-122.41805,211,2,14232,IN_TRANSIT_TO
4652,2023-09-17T20:55:33.89702Z,12748582,2,0,,,1694984112,FX2 To Portland,3931,45.50451,-122.56745,271,21,13298,STOPPED_AT
4654,2023-09-17T20:55:33.902103Z,12748120,2,0,,,1694984115,FX2 To Gresham,4016,45.5041,-122.538765,90,27,1379,IN_TRANSIT_TO
4665,2023-09-17T20:55:49.21883Z,12748584,2,0,,,1694984124,FX2 To Portland,3308,45.504513,-122.433395,269,4,14234,IN_TRANSIT_TO
4666,2023-09-17T20:55:49.221017Z,12748579,2,0,,,1694984136,FX2 To NW Irving & 5th,3313,45.52505,-122.67652,358,42,9300,IN_TRANSIT_TO
4667,2023-09-17T20:55:49.223455Z,12748122,2,0,,,1694984121,FX2 To Gresham,3321,45.504974,-122.6577,28,10,1375,IN_TRANSIT_TO
4668,2023-09-17T20:55:49.226237Z,12748581,2,0,,,1694984139,FX2 To Portland,4511,45.50531,-122.610634,269,28,10613,IN_TRANSIT_TO
4669,2023-09-17T20:55:49.228371Z,12748121,2,0,,,1694984133,FX2 To Gresham,4512,45.50529,-122.614334,89,17,14225,IN_TRANSIT_TO
4670,2023-09-17T20:55:49.230713Z,12748119,2,0,,,1694984121,FX2 To Gresham,4514,45.504585,-122.48908,89,34,1418,STOPPED_AT
4671,2023-09-17T20:55:49.233152Z,12748583,2,0,,,1694984127,FX2 To Portland,4518,45.50428,-122.50643,267,13,9263,IN_TRANSIT_TO
4672,2023-09-17T20:55:49.235542Z,12748585,2,0,,,1694984148,FX2 To Portland,4520,45.502167,-122.41811,179,2,14232,IN_TRANSIT_TO
4673,2023-09-17T20:55:49.237785Z,12748123,2,0,,,1694984007,FX2 To Gresham,4523,45.516853,-122.67861,200,4,7634,STOPPED_AT
4675,2023-09-17T20:55:49.24224Z,12748580,2,0,,,1694984133,FX2 To Portland,4527,45.50547,-122.657135,270,35,13773,IN_TRANSIT_TO
4676,2023-09-17T20:55:49.244626Z,12748586,2,0,,,1694984142,FX2 To Portland,4529,45.50227,-122.41805,211,2,14232,IN_TRANSIT_TO
4682,2023-09-17T20:55:49.258785Z,12748582,2,0,,,1694984142,FX2 To Portland,3931,45.50451,-122.56745,271,21,13298,STOPPED_AT
4684,2023-09-17T20:55:49.26349Z,12748120,2,0,,,1694984145,FX2 To Gresham,4016,45.504097,-122.53792,90,27,1379,IN_TRANSIT_TO
4695,2023-09-17T20:56:04.574916Z,12748584,2,0,,,1694984154,FX2 To Portland,3308,45.504528,-122.43653,270,4,14234,STOPPED_AT
4696,2023-09-17T20:56:04.577323Z,12748579,2,0,,,1694984136,FX2 To NW Irving & 5th,3313,45.52505,-122.67652,358,42,9300,IN_TRANSIT_TO
4697,2023-09-17T20:56:04.579794Z,12748122,2,0,,,1694984152,FX2 To Gresham,3321,45.50487,-122.655685,91,10,1375,IN_TRANSIT_TO
4698,2023-09-17T20:56:04.582858Z,12748581,2,0,,,1694984139,FX2 To Portland,4511,45.50531,-122.610634,269,28,10613,IN_TRANSIT_TO
